"CompanyID","NameE","NameF","LanguageID","CityID","PostalCode","LastUpdate"
S372,Sopa-Hills Inc.,Sopa-Hills Inc.,E,21,,"2005-12-21 10:22:31"
S373,"Surface Finishing Technologies, Inc.","Surface Finishing Technologies, Inc.",E,488,N2E 1W9,"2005-11-24 15:40:22"
S373b,Taskem Inc.,Taskem Inc.,E,477,"44131","2005-11-24 15:41:26"
S374,Soprema Incorporated,Soprema Incorporated,E,121,,"2007-05-23 10:51:46"
S376,Slip-Tech Specialty Corp.,Slip-Tech Specialty Corp.,E,1054,,"2007-05-22 13:19:05"
S377,Samson's Soap Company (1995) Ltd.,Samson's Soap Company (1995) Ltd.,E,143,,"2007-05-09 17:58:06"
S378,Industries Sinto Racing Inc.,Industries Sinto Racing Inc.,F,202,,"2005-11-12 12:37:58"
S379,Spectra-Kote Corporation,Spectra-Kote Corporation,E,844,"17325","2006-03-13 09:18:13"
S381,Saf-T-Lok International Corporation,Saf-T-Lok International Corporation,E,310,"60148-5405","2007-02-20 15:56:56"
S384,Silvertech Building Systems Incorporated,Silvertech Building Systems Incorporated,E,8,,"2006-03-15 14:39:27"
S385,Sanwa Trading Co. Limited,Sanwa Trading Co. Limited,E,25,,"2007-06-26 14:21:47"
S386,Sumaq Wholesalers Ltd.,Sumaq Wholesalers Ltd.,E,8,,"2005-11-28 15:10:20"
S387,Strongwell - Lenoir City Division,Strongwell - Lenoir City Division,E,907,"37771","2006-03-27 12:01:34"
S388,Shield Bag and printing Company,Shield Bag and printing Company,E,786,"98909","2006-03-02 13:48:56"
S390,Solhydroc,Solhydroc,E,20,,"2006-01-20 09:28:00"
S391,Synektic Chemicals Inc.,Synektic Chemicals Inc.,E,160,,"2005-11-07 12:30:41"
S392,"Stockhauser, Inc.","Stockhauser, Inc.",E,531,"27406","2006-01-16 12:06:08"
S393,Sureguard Industries Inc.,Sureguard Industries Inc.,E,208,M1X 1G4,"2005-11-02 17:07:39"
S395,Superior Products Global,Superior Products Global,E,591,"16803","2006-01-20 10:47:50"
S400,Secur Inc.,Secur Inc.,E,78,,"2005-12-20 14:15:05"
S404,Super Sack Manufacturing Corporation,Super Sack Manufacturing Corporation,E,918,"75479","2006-03-30 15:07:44"
S405,Stock Packaging Canada Inc.,Stock Packaging Canada Inc.,E,187,H9R 4B1,"2006-11-21 16:28:41"
S406,Shanahans Manufacturing Limited,Shanahans Manufacturing Limited,E,32,T2C 0B2,"2006-03-16 15:13:43"
S407,SL Horizon SDN BHD,SL Horizon SDN BHD,E,485,,"2005-11-28 15:27:05"
S408,"M. D. Synergy Co., Ltd.","M. D. Synergy Co., Ltd.",E,1200,"10230","2009-03-16 14:48:20"
S410,"Spartech Plastiques, div. Spartech Canada, Inc.","Spartech Plastiques, div. Spartech Canada, Inc.",E,427,J2G 9R3,"2006-03-03 07:58:47"
S411,Strathcona Paper Company,Strathcona Paper Company,E,793,,"2006-03-03 09:39:16"
S412,Steris Canada Incorporated,Steris Canada Incorporated,E,4,,"2007-05-29 15:11:01"
S414,"Supermed USA, Inc.","Supermed USA, Inc.",E,497,"34684","2005-11-28 15:33:49"
S416,Stora Enso Packaging Boards,Stora Enso Packaging Boards,E,792,SE-663 29,"2006-03-03 09:25:41"
S420,St. Lawrence Chemical Inc.,St. Lawrence Chemical Inc.,E,91,H9X 3P5,"2007-04-13 08:22:53"
S422,"SLIPIT Industries, Inc.","SLIPIT Industries, Inc.",E,1017,"12528-2861","2007-02-21 12:38:56"
S423,Surco Products Incorporated,Surco Products Incorporated,E,37,"15238-2903","2007-05-25 17:00:57"
S425,Syfilco Limited,Syfilco Limited,E,636,N0M 1S3,"2006-03-03 10:32:17"
S426,SIA Abrasifs J.J.S. Inc.,SIA Abrasifs J.J.S. Inc.,E,204,,"2005-11-14 15:00:02"
S428,Scotia Wet Grip Inc.,Scotia Wet Grip Inc.,E,469,,"2005-11-14 14:58:51"
S431,"Sun Chemical Limited, div. of General Printing Ink (GPI)","Sun Chemical Limited, div. de General Printing Ink (GPI)",E,3,L6T 4Y4,"2005-11-09 15:48:17"
S432,Sensible Life Products (div. Laid Back Designs Ltd.),Sensible Life Products (div. Laid Back Designs Ltd.),E,1028,L9H 7H9,"2007-03-27 11:23:40"
S434,Schekolin AG,Schekolin AG,E,843,,"2006-03-13 09:08:58"
S435,Scelco Inc.,Scelco Inc.,E,409,G1M 3E6,"2007-03-02 14:23:50"
S436,Stabilit S.A. de C.V.,Stabilit S.A. de C.V.,E,891,,"2006-03-21 14:54:52"
S437,Scepter Corporation,Scepter Corporation,E,208,,"2007-05-25 13:54:10"
S439,SGI Inc. (Shur-Glove Imports),SGI Inc. (Shur-Glove Imports),E,498,,"2005-11-28 15:44:02"
S440,Sunshine Makers Incorporated,Sunshine Makers Incorporated,E,1070,"92649","2007-05-29 15:12:31"
S441,Saint-Gobain Abrasive Canada Inc.,Saint-Gobain Abrasive Canada Inc.,E,137,,"2005-11-14 14:56:32"
S442,Sel Warwick Inc.,Sel Warwick Inc.,E,247,G9P 8T6,"2007-08-27 14:39:05"
S444,Sheboygan Paint Company,Sheboygan Paint Company,E,1061,"53082","2007-05-23 10:50:39"
S445,Shat-R-Shield® Inc.,Shat-R-Shield® Inc.,E,906,"28147-5624","2006-03-27 11:27:20"
S448,Shinemound Enterprises Inc.,Shinemound Enterprises Inc.,E,499,"01862","2005-11-28 15:50:21"
S452,Sablynx Incorporated,Sablynx Incorporated,E,582,G6W 5M6,"2006-01-19 12:33:18"
S453,Stef Coatings Incorporated,Stef Coatings Incorporated,E,211,J1L 2K2,"2006-01-20 10:01:55"
S454,Spray Nine Canada Ltd.,Spray Nine Canada Ltd.,E,12,,"2005-12-21 14:38:10"
S455,Saély Enr.,Saély Enr.,E,247,,"2005-12-19 13:00:02"
S456,Strata Incorporated,Strata Incorporated,E,21,H3L 3W3,"2006-03-13 09:28:55"
S457,SuperTint Inc.,SuperTint Inc.,E,31,,"2006-03-27 11:49:42"
S458,Strapex (Canada) Corporation,Strapex (Canada) Corporation,E,108,,"2006-03-07 14:23:16"
S459,Sani-Expert Inc.,Sani-Expert Inc.,E,60,,"2005-12-19 13:46:48"
S460,Summit Tile Canada Limited,Summit Tile Canada Limited,E,137,L8W 2T7,"2006-03-20 14:52:11"
S461,"Simpson® Tacoma Kraft Company, LLC","Simpson® Tacoma Kraft Company, LLC",E,789,"98465","2006-03-02 14:19:00"
S463,Systèmes Adex Incorporated,Systèmes Adex Incorporated,F,590,G0W 1T0,"2006-01-20 10:35:42"
S464,Services Chimiques Unik Chemicals Services Inc.,Services Chimiques Unik Chemicals Services Inc.,E,21,,"2005-12-20 14:30:31"
S468,Saint-Gobain Containers Incorporated,Saint-Gobain Containers Incorporated,E,782,"47307-4200","2006-03-02 09:59:59"
S470,Star Salt Inc.,Star Salt Inc.,E,4,L4Y 1M5,"2005-11-19 10:00:59"
S472,Sealrez Incorporated,Sealrez Incorporated,E,558,J7R 5V3,"2006-03-13 09:12:25"
S475,Sci-Tech Engineered Chemicals Inc.,Sci-Tech Engineered Chemicals Inc.,E,212,T2X 3G7,"2005-12-20 10:56:57"
S475a,Sci-Tech Engineered Chemicals Inc.,Sci-Tech Engineered Chemicals Inc.,E,849,T7X 5A7,"2006-12-13 15:22:26"
S479,"Synthetic Lubricants & Filters, Inc.","Synthetic Lubricants & Filters, Inc.",E,318,"71105","2005-10-01 15:18:35"
S482,Schluter Systems (Canada) Inc.,Schluter Systems (Canada) Inc.,E,16,H4R 2K9,"2006-03-27 11:21:19"
S484,Sam Chemical Specialties,Sam Chemical Specialties,E,144,K7L 5J9,"2006-10-02 14:10:51"
S486,SERVICELAB® Cleaning Systems Inc.,Système de nettoyage SERVICELAB® Inc.,E,60,H4P 1H7,"2005-12-20 14:41:47"
S487,Sysco® Corporation,Sysco® Corporation,E,8,M9B 6C7,"2005-12-22 10:47:45"
S490,Sani-Clean Systems Inc.,Sani-Clean Systems Inc.,E,125,M9W 4Y5,"2009-07-14 11:27:46"
S493,Symplastics Limited,Symplastics Limited,E,176,,"2006-03-03 10:34:59"
S494,Les Services des Portes Canada Inc.,Les Services des Portes Canada Inc.,E,1292,J3L 4Z6,"2010-09-27 10:42:43"
S496,Syn-Tex - A Division of ITW Canada,Syn-Tex - A Division of ITW Canada,E,33,R3T 2G6,"2006-11-22 15:15:52"
S497,Southpoint Maintenance Solutions,Southpoint Maintenance Solutions,E,150,,"2005-11-07 11:27:39"
S499,Sure Foot Industries,Sure Foot Industries,E,132,,"2005-11-07 12:22:45"
S503,Spartech Color & Specialty Compounds,Spartech Color & Specialty Compounds,E,1466,"15301","2013-04-17 11:18:37"
S504,Sparks Farm Egg Supplies,Sparks Farm Egg Supplies,E,32,T2M 4L5,"2006-03-21 14:29:38"
S506,SorbitAll Industries Ltd.,SorbitAll Industries Ltd.,E,462,T0J 1P0,"2005-11-10 10:24:24"
S507,Star Groupe - Star Technologies,Star Groupe - Star Technologies,E,409,,"2005-11-07 11:37:25"
S509,Service Techno Science,Service Techno Science,E,584,G6W 5M6,"2006-01-19 15:01:30"
S510,Schur Pack Denmark a/s,Schur Pack Denmark a/s,E,1452,"8700","2013-02-05 14:32:31"
S511,S.J. Whitaker Industries Inc.,S.J. Whitaker Industries Inc.,E,215,T8N 5A6,"2009-06-12 09:36:23"
S512,SoNo Biotek,SoNo Biotek,E,547,T0L 2A0,"2005-12-21 10:17:58"
S513,"Saxco Canada, Co.","Saxco Canada, Co.",E,491,L5G 1H9,"2006-09-25 11:11:42"
S514,Sweetpea Baby Food,Sweetpea Baby Food,E,8,M6C 1J7,"2006-10-02 11:35:27"
S518,Soluspac Incorporated,Soluspac Incorporated,E,846,J3L 6M8,"2006-03-13 12:29:15"
S521,"Safetec of America, Inc.","Safetec of America, Inc.",E,963,"14215","2006-09-25 11:42:15"
S523,Specktank (Pty) Ltd.,Specktank (Pty) Ltd.,E,548,"2018","2005-12-21 11:48:31"
S524,Seymour of Sycamore,Seymour of Sycamore,E,979,"60178","2006-10-09 15:36:15"
S526,S.D.S. Group Sales Ltd.,S.D.S. Group Sales Ltd.,E,25,,"2005-11-28 21:55:54"
S527,Les Entreprises Sanifa Inc.,Les Entreprises Sanifa Inc.,E,375,J7H 1P8,"2009-06-26 09:55:41"
S528,Sellars Nonwovens,Sellars Nonwovens,E,1139,"19310","2008-04-25 09:21:14"
S529,Siegwer Canada Inc.,Siegwer Canada Inc.,E,175,L6K 2H2,"2008-05-27 13:32:53"
S531,Groupe SASA Industrie,Groupe SASA Industrie,E,1108,"59360","2007-11-22 07:32:50"
S533,SafeGard Products,SafeGard Products,E,137,L8T 2V9,"2006-05-02 15:49:34"
S534,Sunstone International Inc.,Sunstone International Inc.,E,252,N9G 2W6,"2008-03-07 14:30:57"
S536,SCA Packaging Denmark A/S,SCA Packaging Denmark A/S,E,1105,"8240","2007-11-09 14:47:45"
S538,Sodrox Chemicals Ltd.,Sodrox Chemicals Ltd.,E,9,N1H 6J3,"2006-09-26 14:52:26"
S540,Sentinel Polymers Canada Inc.,Sentinel Polymers Canada Inc.,E,12,N5V 1V2,"2006-09-28 15:44:23"
S542,Sealand Freezers Limited,Sealand Freezers Limited,E,503,C1N 4K4,"2006-09-26 12:57:16"
S543,Sogelub S.A.,Sogelub S.A.,E,1074,B-7522,"2007-06-07 15:02:22"
S544,Servivap Canada Inc.,Servivap Canada Inc.,E,60,H2Y 1N3,"2007-01-29 08:54:13"
S546,Les Scellants Rhino Linings,Les Scellants Rhino Linings,E,1039,J2R 1G7,"2007-05-09 14:01:43"
S547,Selective Micro Technologies,Selective Micro Technologies,E,374,"01923","2006-10-09 15:18:47"
S554,Sani-Sol,Sani-Sol,E,983,K2S 1E7,"2006-11-24 12:19:58"
S556,Société Chimique Sunamco,Société Chimique Sunamco,E,1030,G0Z 1C0,"2007-04-12 07:49:46"
S563,Siamons International Inc.,Siamons International Inc.,E,8,M9W 1A4,"2008-04-25 13:31:31"
S565,"Silgan White Cap Americas, LLC","Silgan White Cap Americas, LLC",E,304,"60515","2009-03-12 13:05:19"
S566,Shelburne Plastics,Shelburne Plastics,E,1214,"05430","2009-05-20 09:43:10"
S568,Safe Foods Corporation,Safe Foods Corporation,E,1073,"72118","2007-06-07 14:46:03"
S571,Sohal Plastic Industries Limited,Sohal Plastic Industries Limited,E,4,L5T 2L7,"2007-08-31 07:47:47"
S573,Syscomax Inc.,Syscomax Inc.,E,478,J7C 5E2,"2007-07-09 11:23:18"
S574,Stonetown Supply Services Inc.,Stonetown Supply Services Inc.,E,433,N4X 1B1,"2007-07-10 10:37:47"
S575,Scatolificio Del Garda S.p.A.,Scatolificio Del Garda S.p.A.,E,1117,I-37010,"2008-01-04 08:31:49"
S579,Seeker Green Products Limited,Seeker Green Products Limited,E,6,L6E 1S6,"2008-03-07 14:18:15"
S581,Sanilabs Inc.,Sanilabs Inc.,E,8,M9L 2S2,"2007-10-05 10:16:37"
S582,Sky Blue Water Inc.,Sky Blue Water Inc.,E,33,R3C 3T1,"2010-07-09 09:06:46"
S585,Safetyware SDN. BHD.,Safetyware SDN. BHD.,E,1348,"14100","2007-11-15 14:50:13"
S589,SCA Tissue North America,SCA Tissue North America,E,522,"19104","2012-09-20 12:39:01"
S590,SaniWorks Ltd.,SaniWorks Ltd.,E,32,T2G 4X4,"2008-06-26 11:26:30"
S591,Sirane Ltd.,Sirane Ltd.,E,1244,TF1 7EU,"2009-12-01 10:14:18"
S592,Supply Source Limited,Supply Source Limited,E,32,T3A 5Y2,"2007-12-10 12:43:10"
S593,"Scotia Plastics, Inc.","Scotia Plastics, Inc.",E,1293,B0N 2H0,"2010-09-29 09:08:43"
S595,"SANTEC Products, LLC","SANTEC Products, LLC",E,993,"45140","2008-01-09 15:14:31"
S599,Supravis Group S.A.®,Supravis Group S.A.®,E,1144,"85-840","2008-05-20 08:16:58"
S602,Safety Today Canada,Safety Today Canada,E,100,N3R 1E8,"2008-03-11 14:57:36"
S603,"Synergy Technologies, Inc.","Synergy Technologies, Inc.",E,1177,"21286","2008-11-07 15:11:01"
S606,Sychem Inc.,Sychem Inc.,E,110,L4K 2C8,"2008-11-06 09:18:27"
S615,"Sullivan-Palatek®, Inc.","Sullivan-Palatek®, Inc.",E,315,"46360","2013-03-22 10:41:20"
S622,Superior Solutions Ltd.,Superior Solutions Ltd.,E,104,N1R 7Y5,"2010-07-16 14:59:35"
S624,Starpac Industries Ltd.,Industries Starpac Ltée,E,60,H1B 5W4,"2008-11-25 08:28:28"
S625,"Seda UK Ltd, div. Seda International Packaging Group","Seda UK Ltd, div. Seda International Packaging Group",E,1311,NP 12 2EU,"2011-01-13 13:09:10"
S627,Société Filet MGD Nettings,Société Filet MGD Nettings,E,478,J7C 3V4,"2008-11-28 12:24:07"
S628,Starchem Inc.,Starchem Inc.,E,187,H9R 1C8,"2009-03-25 13:23:48"
S631,Solutions Enviro Plus,Solutions Enviro Plus,E,1115,J5B 1V8,"2009-01-08 14:44:47"
S633,Slide-Lok® of Saskatoon,Slide-Lok® of Saskatoon,E,207,S7L 6A2,"2009-02-12 10:23:27"
S635,SlipNOT® Metal Safety Flooring,SlipNOT® Metal Safety Flooring,E,319,"48207","2009-01-13 12:05:36"
S636,Silgan Plastics Corporation,Silgan Plastics Corporation,E,1245,"60098","2009-12-09 09:22:34"
S637,SuperString Membrane Technologies Inc.,SuperString Membrane Technologies Inc.,E,173,M2J 4S6,"2009-06-05 13:29:15"
S638,SKF Maintenance Products,SKF Maintenance Products,E,1195,"3439","2009-03-06 14:02:33"
S642,Sabert Corporation,Sabert Corporation,E,1212,"08872","2009-05-12 09:29:29"
S643,"StyroChem Canada, Ltd.","StyroChem Canada, Ltd.",E,91,H9X 3R8,"2009-10-01 11:00:03"
S644,Selectone Paint Ltd.,Selectone Paint Ltd.,E,249,M9M 1M4,"2009-04-20 15:38:16"
S645,"Simona America, Inc.","Simona America, Inc.",E,804,"18201","2009-12-01 09:25:59"
S646,SI-MART Enterprises Inc.,Entreprises SI-MART Inc.,E,1197,G0S 1M0,"2009-03-12 12:34:07"
S648,Silgan Plastics Inc.,Plastques Silgan Inc.,E,148,H8T 3J1,"2009-11-18 08:23:06"
S649,Shield Pack LLC,Shield Pack LLC,E,1233,"71292-8098","2009-09-16 09:21:38"
S651,Syfan Manufacturing Inc.,Syfan Manufacturing Inc.,E,1256,"27825","2010-01-29 12:34:03"
S654,Siovation LLC,Siovation LLC,E,471,"30046","2009-04-30 10:44:46"
S655,Shrader Canada Limited,Shrader Canada Limited,E,175,L6L 6K1,"2010-04-29 12:39:55"
S656,Smurfit Kappa Denmark AS,Smurfit Kappa Denmark AS,E,1265,SK 6000,"2010-03-26 10:34:29"
S658,Scotsburn Dairy Group / Scotsburn Cooperative Services,Scotsburn Dairy Group / Scotsburn Cooperative Services,E,1428,B2N 6W9,"2012-10-10 11:17:19"
S659,Sumit Products Inc.,Sumit Products Inc.,E,110,L4K 1Z6,"2009-06-12 11:04:51"
S661,"Sunmax Enterprise Shanghai Co., Ltd.","Sunmax Enterprise Shanghai Co., Ltd.",E,1220,,"2009-07-03 09:25:36"
S662,"Stoncor Group, RPM Canada","Stoncor Group, RPM Canada",E,589,L1N 9C9,"2009-07-10 10:48:31"
S667,SOPUS Products,SOPUS Products,E,334,"77210-4427","2009-07-23 08:43:38"
S670,Smart Degradable Americas Ltd.,Smart Degradable Americas Ltd.,E,32,T2G 3J4,"2009-12-05 11:25:24"
S673,Starplex™ Scientific Inc.,Starplex™ Scientific Inc.,E,125,M9W 6Y3,"2010-04-08 08:29:32"
S675,"SealSource International, LLC","SealSource International, LLC",E,1246,"84097","2009-12-09 11:09:24"
S678,Silbrico Corporation,Silbrico Corporation,E,1257,"60525","2010-01-29 12:38:58"
S680,Smith's Quality Meats,Smith's Quality Meats,E,33,R2X 1G4,"2010-02-26 13:05:46"
S683,Schmid Folien GmbH & Co. KG,Schmid Folien GmbH & Co. KG,E,1464,"87463","2013-04-02 12:50:48"
S684,Safety Today Canada,Safety Today Canada,E,100,N3R 7J7,"2010-06-04 08:45:23"
S685,Super Film AMB. SAN. VE TIC. A.S.,Super Film AMB. SAN. VE TIC. A.S.,E,1268,"27120","2010-04-19 10:27:01"
S686,Silgan Plastics Canada Inc.,Silgan Plastics Canada Inc.,E,208,M1P 2X4,"2010-04-28 10:45:03"
S687,"Solutions Fixall, Inc.","Solutions Fixall, Inc.",E,60,H1H 1A3,"2011-12-14 10:19:30"
S688,Sacs Industriel Inc.,Sacs Industriel Inc.,E,60,H4B 1V3,"2010-07-16 15:49:07"
S689,"Simplexx Sanitation Technology, Inc.","Simplexx Sanitation Technology, Inc.",E,4,L4V 1H3,"2010-11-10 09:48:19"
S690,Sylvan Star Cheese Ltd.,Sylvan Star Cheese Ltd.,E,893,T4N 5E1,"2010-07-08 09:33:20"
S692,Stafford Textiles Limited (Staftex),Stafford Textiles Limited (Staftex),E,8,M8V 1A4,"2010-11-15 10:10:26"
S694,"Saakori Lifestyle, Inc.","Saakori Lifestyle, Inc.",E,25,V5E 4H7,"2011-06-09 14:21:46"
S696,"Soapopular®, Inc.","Soapopular®, Inc.",E,8,M5V 3J3,"2010-08-16 08:39:50"
S697,"Scott Laboratories, Ltd.","Scott Laboratories, Ltd.",E,11,L1W 2A1,"2011-06-09 13:23:53"
S702,Soyez Frères S.A.,Soyez Frères S.A.,E,1417,"58220","2012-07-26 12:01:43"
S706,Sika Corporation,Sika Corporation,E,1040,"06457","2011-06-15 10:40:46"
S712,Sterokem Cleaning & Disinfecting Solutions,Sterokem Cleaning & Disinfecting Solutions,E,1339,"31013","2011-06-17 11:44:22"
S713,San'Hy Pro,San'Hy Pro,E,1332,G0C 2N0,"2011-04-29 11:02:57"
S716,SUPERMAX Glove Manufacturing SDN. BHD.,SUPERMAX Glove Manufacturing SDN. BHD.,E,1345,"47000","2011-07-28 08:21:52"
S717,"Sefaco Emballage, Inc.","Sefaco Emballage, Inc.",E,1295,G6R 0B4,"2011-07-13 12:31:40"
S718,"SKC, Inc.","SKC, Inc.",E,1471,"30014","2013-04-29 12:43:06"
S719,"Sunburst Chemicals, Inc.","Sunburst Chemicals, Inc.",E,645,"55420-2704","2011-06-09 14:53:33"
S722,"Sun Bamboo™, Ltd.","Sun Bamboo™, Ltd.",E,728,,"2011-10-26 12:39:29"
S723,Samuel Strapping Systems,Samuel Strapping Systems,E,4,L4Y 1Z4,"2011-09-02 12:52:03"
S727,The Safety Zone,The Safety Zone,E,1342,"06409","2011-07-20 16:46:06"
S730,"Shantou Mpak Packaging Co., Ltd.","Shantou Mpak Packaging Co., Ltd.",E,1412,"515054","2012-07-03 11:56:30"
S739,"Spear, Inc.","Spear, Inc.",E,1159,"45040","2012-02-24 12:03:40"
S740,Service Door Industries Ltd.,Service Door Industries Ltd.,E,4,L5T 2G8,"2012-01-11 15:26:57"
S742,"Snelling Paper & Sanitation, Ltd.","Snelling Paper & Sanitation, Ltd.",E,71,K1B 3M5,"2012-07-16 15:25:48"
S744,"Star Groupe (9072-7710 Québec, Inc)","Star Groupe (9072-7710 Québec, Inc)",E,409,G0A 3R0,"2013-12-02 10:50:13"
S745,Scholar Plastics,Scholar Plastics,E,4,L5S 1B8,"2012-06-18 11:18:46"
S746,Service Instukem Ltée,Service Instukem Ltée,E,60,H4T 1N3,"2012-08-21 11:51:52"
S747,S K Enterprise,S K Enterprise,E,8,M1B 3E9,"2011-12-21 14:28:05"
S749,SouthWest Wax™ LLC,SouthWest Wax™ LLC,E,1432,"13502-6395","2012-11-01 15:48:24"
S750,SULLAIR® Corporation,SULLAIR® Corporation,E,315,"46360","2012-07-04 09:16:20"
S751,SCHUTTE Bagclosures BV,SCHUTTE Bagclosures BV,E,1391,"5405BK","2012-03-16 12:55:22"
S753,"Sealchem Industries, Inc.","Sealchem Industries, Inc.",E,409,H1E 3A6,"2013-10-08 13:59:08"
S754,Sprakita Products,Sprakita Products,E,4,L4T 3W4,"2012-09-20 13:21:07"
S755,Sasol Wax North America Corporation,Sasol Wax North America Corporation,E,264,"94804","2012-11-26 14:12:37"
S768,"State Chemical, Ltd., div. State Industrial Products","State Chemical, Ltd., div. State Industrial Products",E,1470,"44124-4034","2013-04-25 09:59:53"
S784,"Suqian Green Glove Co., Ltd.","Suqian Green Glove Co., Ltd.",E,1491,"223804","2013-09-26 15:26:13"
S785,"Sapphire Scientific™, div. Legend Brands™","Sapphire Scientific™, div. Legend Brands™",E,1495,"98233","2013-10-01 12:37:25"
S786,Saint-Gobain Solar®Gard,Saint-Gobain Solar®Gard,E,1480,"33773","2013-08-09 18:09:37"
S794,"Surface Solutions, LLC","Surface Solutions, LLC",E,1468,"07041","2013-04-24 10:48:56"
S795,"SmartWash Solutions, LLC","SmartWash Solutions, LLC",E,1481,"93901","2013-08-26 10:58:48"
S796,"SIMCO Chemicals, Inc.","Les produits chimiques SIMCO, Inc.",E,368,J4R 2R2,"2013-11-15 16:05:41"
S797,Summit Glove Incorporated,Summit Glove Incorporated,E,1476,"44657","2013-07-04 10:10:47"
S808,"Safetytec 1 (Division of 1117322 Ontario, Inc.)","Safetytec 1 (Division of 1117322 Ontario, Inc.)",E,71,K1H 5H2,"2015-05-26 11:56:24"
SB91,Superchem Industries,Superchem Industries,E,120,,"2005-11-07 12:09:18"
SD27,Saxon Sanitation Products Co. Ltd.,Saxon Sanitation Products Co. Ltd.,E,120,,"2005-12-20 14:21:30"
SP237,Simco Chemicals Inc.,Simco Chemicals Inc.,E,368,J4Y 2R2,"2005-12-21 08:39:24"
T005,Tennant Company,Tennant Company,E,551,"55422","2005-12-22 11:53:24"
T009,GF Thompson Company Limited,GF Thompson Company Limited,E,168,L3Y 6Z2,"2006-03-27 12:06:22"
T014,Tremco Manufacturing Company (Canada) Limited,Tremco Manufacturing Company (Canada) Limited,E,8,M4H 1G7,"2005-12-22 14:26:41"
T014a,Tremco Incorporated,Tremco Incorporated,E,909,"44122","2006-03-27 12:51:28"
T023,Thermidaire Corporation Canada Limited,Thermidaire Corporation Canada Limited,E,4,L5S 1N6,"2005-11-14 23:19:04"
T026,Thermofoam Manufacturing (1972) Limited,Thermofoam Manufacturing (1972) Limited,E,129,,"2006-03-03 12:45:39"
T027,Tenneco Chemicals,Tenneco Chemicals,E,720,,"2006-03-03 11:51:22"
T041,Texas Refinery Corporation,Texas Refinery Corporation,E,8,,"2005-12-22 12:13:26"
T042,Tufco International Inc.,Tufco International Inc.,E,885,"72734","2006-03-20 15:34:49"
T044,Tropical Industrial Coatings,Tropical Industrial Coatings,E,33,,"2005-12-22 14:53:23"
T049,Topline Products Inc.,Topline Products Inc.,E,509,"23261","2005-11-29 10:45:42"
T050,Trillium Enterprises,Trillium Enterprises,E,252,,"2005-12-22 14:34:25"
T053,Twinpak Incorporated,Twinpak Incorporated,E,427,J2J 1E1,"2006-03-06 09:05:02"
T056,Tribeco,Tribeco,E,16,,"2006-03-16 12:11:54"
T058,Technical Adhesives Limited,Technical Adhesives Limited,E,4,L4X 2C6,"2006-01-16 13:21:07"
T065,Tnemec Company Incorporated,Tnemec Company Incorporated,E,437,"64116","2005-10-28 16:01:54"
T068,Trojan Chemicals - div. of RDI Chemical Corporation,Trojan Chemicals - div. de RDI Chemical Corporation,E,3,L6T 2H5,"2004-09-15 22:06:44"
T068a,Trojan Chemicals,Trojan Chemicals,E,4,,"2007-02-26 13:22:38"
T071,Thermal-Lube Inc.,Thermal-Lube Inc.,E,187,H9R 1A3,"2003-09-01 17:26:27"
T073,Thermo-Développement,Thermo-Développement,E,21,,"2006-03-15 14:50:45"
T079,Technical Coatings Company Limited,Technical Coatings Company Limited,E,7,,"2006-01-20 10:57:06"
T082,Trigon Packaging Corporation,Trigon Packaging Corporation,E,805,,"2006-03-03 15:41:38"
